상품번호,랭킹,상품명,옵션,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
6441337769,106,다함정육 한우 냉장 육회 120g+120g+파채+특제육회소스+물육회육수,없음,17000,11,,36,1,다함정육,0,육회용,기타,240g,,https://cr.shopping.naver.com/adcr.nhn?x=mwNMLv9od5LImLbu24Iak%2F%2F%2F%2Fw%3D%3DsTIKEzvSfchzU0RzaIPzh9e7efUDKbIMNBjVmE9fr72vLYgqJIWtm04rgvWnJ6%2FHstb3Ly%2F18%2BIesyUYb0xyL2si30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSqgEWHKV1utGzAC25vGO7Eal4vn0BP4BFSdk%2FKKGgeLYQTMe9lbp%2B0v4IuBUHjg%2FPhNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpWqVTDwfOBbyIipHv2cYaJgSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI87zCnH2NJMhxC0olUxzYACkEGZ0kHJkkfuViPWRoRutRXfqiCwBtPYYwEdSt6i2JAxh9C7yy40xrfWoqIIl9wnp0njS0faSIUGCSIVlrupaFmVDhdK8txSk8LYwgXyiNX5UezlidHmqK5P1ZyYt9OCyp6X9E7vCZ2bUphX4n13xTVPKtJxkebImu4kxa3ZYJJQm4H8bThHAqmSglCyCCJXbX2dTKQ1Z5%2BizB%2B5QdkVkyLayzUerV%2FYOgcWjo9Z4GecTg7GcHoDWqoT4cn8LxXWKwa9JlmckDbJAJUEGvcfEFGRNoDbkY2BHeUdvjaONfzRD3rfTJ0ka11rmhWGAKV7dxL4VBDqrmPkYw2fqSpOegdHI8FZtQVGFZJxOyBDKc%2B&nvMid=83985838102&catId=50004654
,107,한우 투뿔 육회 200G + 육회소스,없음,14030,61,,0,0,쿠팡,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=hRUBbHZoPSEW4lF6DYMrkf%2F%2F%2Fw%3D%3DsxLcmj%2FYSkfgq%2B7GmPJ1QyKvkv6x9WQkbV2fYn1hTr86%2BujfgJbNMB2WWL70VDrke8zNCUCDitcufFKWy4jUcHkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXik0Sd0WzzbtHCCsXhw4SRIOHt%2Bn73F6F3JcLTBHczAxorQ1YZ3e2ivlUvLb3Xn9UN96vkX%2FUqGOdIHzCdjvRA4kcmllTf9rWQzLRcNCNkcmw5C%2BGYxq260tiQ08NIQRfgefDp901qOYWL17HgwJWD0jrGEiBzBodyd1PN%2FCTWSVdSUj2UoCFRZgeau2dYKpOII3hqf%2FNOqFVE3keITMm8M8qTq%2FbD2MGowZHhNOyBhpCeUgj7JhipZW7dJJfFyMQl0tsEt9ePCJIdk79Ombcb63swbTEAr1wVvO2n0AgOB91ILsNgYjoVSktkl9sHJvmbC1wTf16REUwutPtBClw5MG00KP9NxsLcFh%2BiPQjoErSg50EaMWJe4xf0L9Etq9wOq2dyXh1uB5UiV7wixunK%2BdFBblosE6rEBWjHjhe8Z12okddXYJSFa8rN2pjUXmuz94pwhtoh7o6NGjd8SvlRxrQq9IHaa7uacYmbCV0PfMjmBvw4GbnVffBR5KR%2B%2FGb%2BHe1DzV01EOOuAdKW5yKUI%2BYVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=30233002254&catId=50004654
5796979291,109,한우 암소 100% 육회 200g 1+1 총 400g,육회 2봉,24400,6,,9,1,에브리원셰프,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=fSFxQ1L1NWIvcjtuLqY96%2F%2F%2F%2Fw%3D%3Dsh3netIDeit91ACb%2FX5VC5EOYUn3Hjv65tEyuMmj1PJc1sxCPBVdKiUWjRfkME5hBtsI3RvS1T9I7x%2BEZF1DqJ8i30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSqgEWHKV1utGzAC25vGO7Eal4vn0BP4BFSdk%2FKKGgeLYQTMe9lbp%2B0v4IuBUHjg%2FPhNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpVhr63H9uOl4aRvbkvm%2BJe02jb8aLBAi2gEvoFaSnpHu6sJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8Kr955ga8DiCPiT9OWMXubNjGrpCADG%2BAiBU8bSNW0pFXfqiCwBtPYYwEdSt6i2JAPJYb8udzRl%2BqlxNvU%2BfgqCPEDQm%2BqQYexaNZt03WrzbjrhOVHE59sEzj9g3ZjNx%2BLgFMaADfzVq3F%2FbtaWkgWmiHoZkMjmtPtn3tPaMM2M8oBADA%2BrQTD50UZPWSs%2FViAc0htj7xVcXp59dn0O1osYOuAKV6RXG1Is03XJLviBdGSxv2%2BGdY02cS8oJ8vQD%2F8nOOsxBWobIe%2FUEko%2Fit2wxnbnJZ%2F4JKUTrHexu1GITNjqh%2FZemCCOboDhnweAmG&nvMid=83341478705&catId=50004654
6711767567,111,[도축장집아들들]육회(1++) 최상급 한우 150g,육회(1++) 최상급 한우 150g,8250,1,,1,1,도축장집아들들,3500,육회용,기타,150g,1++등급,https://cr.shopping.naver.com/adcr.nhn?x=8lyagLB%2B%2BrzUMuzkTN3Hp%2F%2F%2F%2Fw%3D%3Ds6lmRXk9Eonzy2un%2Ba034%2FJhLeYW2yFdpWABmf2J3wQW%2BujfgJbNMB2WWL70VDrkemtcudPizSv6acNKDcwsunkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXikrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6tlZVkw6V%2F%2FeY6owpns0eWsfy2Yq8M%2FGe8ow9xyE6PMquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJOBuibGRZEVLcbKXXefLgFhJjbpr%2F9yj%2BLwbTpyPD6qFdrU9gBvTOY8XVxGgpGxxdF6ZttT0HymcgVP2IJ0tbEbpGMCasq3VehQALC66wjv40aBmOmouKyTj2ANwMnRc4sZg3bPthF3na05r9PXcsRhpghGzbeFX4T0aTOgjwqssG56fQgx%2FaPzX6gbesdnZqKAQAwPq0Ew%2BdFGT1krP1YlyTNfuuDaI0iD4ueH2DHfu5PcsdixOKM84nfw%2BU7IK6NPtysVCzd%2BgFoA3u9iBGk3KKQG8qvK8z76LU0wtriHc1k9Wc5Yh13HYrvKeP5YAty1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=84256267889&catId=50004654
,112,[양산시 배달] 극신선한 한우육회 210g [양산남부 양산고기백화점],없음,17700,108,24,10,0,양산남부시장 장보기.,2000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=D5a4ih5hSxotIAM%2F8KWT%2F%2F%2F%2F%2Fw%3D%3DsKyOI%2FpOH1yJb6aTvAJ%2FsbHHk5WzjfXlkhkwm6l4eXgCodLwaH8HlFc8KfVNO05t%2FnZD5p3pnnJurF8EscL%2FH0ci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSqgEWHKV1utGzAC25vGO7Eal4vn0BP4BFSdk%2FKKGgeLYQTMe9lbp%2B0v4IuBUHjg%2FPfdx90CtIdY7jMsoj9CXM4M2qpJUNTIl9hFyLyRI0%2Fw%2BQ2Ec46nzpB6B6VvhD3823BSGssAcgq4XuLY3Lw6Qpn118On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHub1SLzdQhT9UXa6jjCSPJ3BjQ6dfxZ6kFWHarKHSTNtuHHvY%2FUzN94OzIr5wG3PfiAadArTxNXjui0DvjPT9nuKfuSQP56Cxv1r6u7FNnazpkOOSkTNBxrUoKN6lZ0kTMzlx%2FqW2gfnu%2Fxp9IOZigw0OCmntDk06cbdyuWo7VqTIZUl38Q48ZBNAFrUgPPqs6md7Gu8B7VJbIcluEaoHanIbFvbd14V5eTthe2DM%2FobkR1eYUlV5XuKbgsfBtaj8YvSkY1XUejtLiWfV3acJ%2BWGqvtUBvfoSsQPvEM6ZWUZTqDeiYWPsrQkPf%2FeUL%2FDnhBC5%2BGkUcUjXlTKa6YPr9NeiJkBDhZFVEbJjta8DzhCO7LVWGr8fvvH1mWvUgXPK6j&nvMid=82753184394&catId=50004654
,114,서울지역-오전주문 당일수령 마장동 숙성 육회 500g,없음,16650,13,,0,0,옥션,5000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=6UPITR7FpvR3Ob%2BXETEgYP%2F%2F%2Fw%3D%3DsTp%2FD39nRLp9ZKFO7%2F0u4Bto6v9kXExzDnjSSSgkUV5M2T%2B2I7vM1lywjaE2447yKPtahq1zhufQzztFpK7s0ydyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaA891e9tn6IyTqKdfm%2BYX04uKpC1zIRZIVs1ato0u8u0mLNBnbojuoBBsap8q0vvH0jctMLSV9MAIEskyqBQ8fk9jIhCW5acpUV1LcXkcr3Pfffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeAGxCDMV1Xns1OhgoblSv2c%2B9zcd0EoUCBxlTGrwkMlQr3hl1ddtdDEIo6lYANZaAyYuDBemC9DSGAOKBxV9U4tuCX7qfKw3uLKVJPL7EEChXmkg1QY%2BgceUYzaQ1PdqsOhn0iWjTM3kuqblPPWiRudt8Ygfa8FKY937782%2ByXbGYOo3Xpzzns18aRw5sF%2FJDxrBN4ekvt%2By0DfxHKLadpn3fMWKwd3ihp%2B%2FopbN41gIKd6jT0%2BVWvUsN7rS6yL5Di2BsK7pfXIVYAsZaGIHRVwbqjUp%2FoT9Bxor%2Fbxsuti6k2O%2Bizm2ak2PaRWEZSK2mmhopkeKUdu5q4dSKA0zkoA%3D&nvMid=29650805954&catId=50004654
5581420047,116,당일도축 한우 우둔살 꾸리살 육회 300g,없음,18000,4,,4,1,오늘 정육점,3000,구이용,"등심, 채끝, 안심, 갈비",,,https://cr.shopping.naver.com/adcr.nhn?x=h1mMRPUNfKIItW09ToC9Hf%2F%2F%2Fw%3D%3DsfF5mWfjmxyR%2F%2FE8JCpFqcrjnx6irqON5WSfuXjrjfuu%2BujfgJbNMB2WWL70VDrkeVA5Ucze3iJ%2BCpFRDwUBpr0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXikrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4M1N1auPxAdfv2tWy%2BvEfgMXZJ8ov2iTr1Y6ovq%2F5Ha6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJ9lsZnNXatb4XSCLY9%2FEtvJmTRvl7h0h0BCOH5DOoVhpdrU9gBvTOY8XVxGgpGxxdTIzQM%2F65L7R38Znd9VollElA%2Bir%2B5Vp5e%2Bo1zqK0rl5Q7hlhb3iYi773FU73S3wiqdjaOmfOj7QNmWuPCmGS9TRMniG%2FfpM5C5hzYiYf3sHIU7lH%2Fj86hWT52Q1RJQnFrj9AFwngGFZEUK4Tz2icoo9Fbf1JetVH1sKoxGMAXpCQCU4rA9qEITJh30T6VqaO5yEO%2BYFWgqrZKZpgp%2BTB%2B4i3Cj3h3lCtqwkRzCqfVXDLxO7PXu0YMu4bpQ5PtAIzDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=83125916162&catId=50004654
5208662660,117,[양산시 배달] 극신선한 한우육회 210g [양산남부 양산고기백화점],없음,17700,108,24,0,1,동네시장 장보기,2000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=iKkOJJ482wcII1Q52Yd8fv%2F%2F%2Fw%3D%3Dsp1auxFvhsUuRfspTzgF8L0V1PPQT%2FuuMVVRTecVRvOM2T%2B2I7vM1lywjaE2447yK66MwQE5K8iJ%2BCuTTFQzi4tyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaAy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsuIPYHkxJPdaRURUwy09a6VapH1KCxkmGhhrr2P%2FJM1iFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDYVo34uk9vk9DiIdtEH7tW1acWaCOP8PfLB6D8Xk%2FKN7mXDmIOOB6kamF9uF35YumDvM%2BdxSQ%2B7u03vrQRoA9fdwdVLVnC%2BfcxrVLg1FmPgR8etQ7tEGlLUel9SNj8Iz0ZaHydx7pM4V3H6XDraRblqM8P4n8cdXfYDhFbkaJCidocjAYCSb07vlwtnXMQOlwls5lLyqmyw3wZrWQ1bfFJ8oBADA%2BrQTD50UZPWSs%2FVi4nvcRVR5r5iQpTCRkJ6Et4OuAKV6RXG1Is03XJLviBdvujx2MYJwu%2FyFEmBONRuy9%2BhCLf1oKLbyqUVXte4kcpBum0%2BTWjmDQg1ZwSK6YATHICEQpPL7Rm%2B2fyhjEhHR&nvMid=82753184395&catId=50004654
3735423309,118,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살,덩어리,19500,253,26,3,1,조한우싱싱몰,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=8oXwyyGk6y1oiok%2FWTX62v%2F%2F%2Fw%3D%3Dsg9wDCY67xm41A6IpUzh9ubnAugEPLvh8Vmu0M%2BqOt9U2T%2B2I7vM1lywjaE2447yKWa4HH%2FU5d4lkcyZ6Feda9dyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaAy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs7rMQqknvyT8jJUh%2F8yZXclJJnv%2FggO0MOdhapCVoa3iFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDdR%2FvWGpj8yPDktV1FUDL6fKFJVZr3HjXC535ypbhITkVxYF%2BidgRzpKePdoQo6M3Fj%2FR5GuHsLg%2Fc0uIecKR8%2FWVwGlh1vSLVzNx3mInn93e6yPKGOKBSTvVlSo%2B2aU5oKtzPXnQUPh7JrFEJn0%2BrqX1B4zR%2BprXgz%2FZ66qkz0S6eB4QqllEUyrT5mD%2FRKaNzloYophx8YE0IIAeronUAHFMK7pwdswB2ZjxK%2BftOlTa9iZXk8Att2inuBTU2emUpAJTisD2oQhMmHfRPpWpo6LGs7LI4Fb%2Bj8%2FyjeP3A%2FNqYjrgN6nLPB7pHGoBgdmG7IKy7tUvL6wa5Nuz2FrtIMOEsHC78VBLnFZh%2FnDobeN&nvMid=81279941181&catId=50004654
3735423309,118,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살,육회용,19500,253,26,3,1,조한우싱싱몰,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=8oXwyyGk6y1oiok%2FWTX62v%2F%2F%2Fw%3D%3Dsg9wDCY67xm41A6IpUzh9ubnAugEPLvh8Vmu0M%2BqOt9U2T%2B2I7vM1lywjaE2447yKWa4HH%2FU5d4lkcyZ6Feda9dyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaAy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs7rMQqknvyT8jJUh%2F8yZXclJJnv%2FggO0MOdhapCVoa3iFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDdR%2FvWGpj8yPDktV1FUDL6fKFJVZr3HjXC535ypbhITkVxYF%2BidgRzpKePdoQo6M3Fj%2FR5GuHsLg%2Fc0uIecKR8%2FWVwGlh1vSLVzNx3mInn93e6yPKGOKBSTvVlSo%2B2aU5oKtzPXnQUPh7JrFEJn0%2BrqX1B4zR%2BprXgz%2FZ66qkz0S6eB4QqllEUyrT5mD%2FRKaNzloYophx8YE0IIAeronUAHFMK7pwdswB2ZjxK%2BftOlTa9iZXk8Att2inuBTU2emUpAJTisD2oQhMmHfRPpWpo6LGs7LI4Fb%2Bj8%2FyjeP3A%2FNqYjrgN6nLPB7pHGoBgdmG7IKy7tUvL6wa5Nuz2FrtIMOEsHC78VBLnFZh%2FnDobeN&nvMid=81279941181&catId=50004654
3735423309,118,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살,육사시미,19500,253,26,3,1,조한우싱싱몰,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=8oXwyyGk6y1oiok%2FWTX62v%2F%2F%2Fw%3D%3Dsg9wDCY67xm41A6IpUzh9ubnAugEPLvh8Vmu0M%2BqOt9U2T%2B2I7vM1lywjaE2447yKWa4HH%2FU5d4lkcyZ6Feda9dyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaAy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs7rMQqknvyT8jJUh%2F8yZXclJJnv%2FggO0MOdhapCVoa3iFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDdR%2FvWGpj8yPDktV1FUDL6fKFJVZr3HjXC535ypbhITkVxYF%2BidgRzpKePdoQo6M3Fj%2FR5GuHsLg%2Fc0uIecKR8%2FWVwGlh1vSLVzNx3mInn93e6yPKGOKBSTvVlSo%2B2aU5oKtzPXnQUPh7JrFEJn0%2BrqX1B4zR%2BprXgz%2FZ66qkz0S6eB4QqllEUyrT5mD%2FRKaNzloYophx8YE0IIAeronUAHFMK7pwdswB2ZjxK%2BftOlTa9iZXk8Att2inuBTU2emUpAJTisD2oQhMmHfRPpWpo6LGs7LI4Fb%2Bj8%2FyjeP3A%2FNqYjrgN6nLPB7pHGoBgdmG7IKy7tUvL6wa5Nuz2FrtIMOEsHC78VBLnFZh%2FnDobeN&nvMid=81279941181&catId=50004654
3735423309,118,한우 암소 육회 육사시미 육전용 생고기 300g 우둔살 홍두깨살,육전용,19500,253,26,3,1,조한우싱싱몰,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=8oXwyyGk6y1oiok%2FWTX62v%2F%2F%2Fw%3D%3Dsg9wDCY67xm41A6IpUzh9ubnAugEPLvh8Vmu0M%2BqOt9U2T%2B2I7vM1lywjaE2447yKWa4HH%2FU5d4lkcyZ6Feda9dyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHfK1v0HEWj34bZW6TalnyFOIEFiz%2BAx89xCtq4SikP%2F9JyDqD3IvWbDUQIkrX7XaAy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBs7rMQqknvyT8jJUh%2F8yZXclJJnv%2FggO0MOdhapCVoa3iFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDdR%2FvWGpj8yPDktV1FUDL6fKFJVZr3HjXC535ypbhITkVxYF%2BidgRzpKePdoQo6M3Fj%2FR5GuHsLg%2Fc0uIecKR8%2FWVwGlh1vSLVzNx3mInn93e6yPKGOKBSTvVlSo%2B2aU5oKtzPXnQUPh7JrFEJn0%2BrqX1B4zR%2BprXgz%2FZ66qkz0S6eB4QqllEUyrT5mD%2FRKaNzloYophx8YE0IIAeronUAHFMK7pwdswB2ZjxK%2BftOlTa9iZXk8Att2inuBTU2emUpAJTisD2oQhMmHfRPpWpo6LGs7LI4Fb%2Bj8%2FyjeP3A%2FNqYjrgN6nLPB7pHGoBgdmG7IKy7tUvL6wa5Nuz2FrtIMOEsHC78VBLnFZh%2FnDobeN&nvMid=81279941181&catId=50004654
6110964163,120,소선당 1++ 한우 육회 300g,없음,26900,18,,26,1,소선당한우,3500,육회용,기타,300g,,https://cr.shopping.naver.com/adcr.nhn?x=tBrUqrxK4wYkLhVxvPC1%2FP%2F%2F%2Fw%3D%3Ds8LZkzX28UWbVLobJ9nvmBkIjDI0DgFH0qylyfyWfT8uk5X2JRgAMpXMWke7HgHVjA5ou4MDw5%2B7czGF5eQ4i3ci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSqgEWHKV1utGzAC25vGO7Eal4vn0BP4BFSdk%2FKKGgeLYQTMe9lbp%2B0v4IuBUHjg%2FPhNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUCPZAz7td8XBwFIvAykX972c2jhV2QG7qnkVzyezkU%2BKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8j5hDj7Wf%2F%2BsyvoIlQLEG7X38GPaaVDQudLjMqPG91D9XfqiCwBtPYYwEdSt6i2JA1Lf6f2otA90BqpYEJQ5M4VObZq%2BxkkbCn%2BvbxS%2FgPQyaeWqHKPvk9xE2uYu9v0TZKYDAhE3sqYdbFZA9vi0yvzT6c%2BooToVR2%2B2ANenXjwcpl5oL7lylrXeAogX1kOBMg833GnOZUEWsEuwfHj8cfo2ee3pmIXxdfkfez7nJ1gNdohv6KS1tUO48Cy2IkGkEH9hwInbYKoFA4m%2FgBDQOEW9TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=83655463651&catId=50004654
6943180790,122,대구 뭉티기 소고기 국거리 초기이유식 육회고기,한우 국거리+다짐육 세트,22800,2,2,1,1,워커하이브,0,"국거리용, 육회용, 불고기용","우둔, 설도, 기타",국거리300g+다짐육300gg,1등급,https://cr.shopping.naver.com/adcr.nhn?x=xpVPapcoAOrP8JS24pVP4P%2F%2F%2Fw%3D%3DsBrpH52YByDbM0AAUKgO66F6FL%2FgejiP0%2Fk%2FQeQ5TT%2B2%2BujfgJbNMB2WWL70VDrkevhfLh6xY2klOluy%2B7nsMiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXikrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5DXKWMvNHUbKPkh9KrHCAvfov1hZCLazBY47zbB6XTGauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJKHTWSuAu49%2FQHAep0cbFtf78U1Rp%2BfYfwJ33Yn3l1a1drU9gBvTOY8XVxGgpGxxd25EKfIM8p1XNNI%2Ff5lKJbTlcdFrGBIi9oy1iGONFj3%2FdAkoLNBGXDTOnlVfUHGtzspQQryz%2BMGqdPY27uTK4qrfhEY4J%2BtsLBctBeMWXNHIYwDHVopC6R0%2B6AVsNL9uoZvqiM4RDvO5YaLEvEaz7zya9FRgE4QCpHEgZM%2FY9duAh%2Frya3%2B3Xn3Cl8j2Y9amylLk16sq5fgCQhT3E%2FI%2FTON2bTGItQnDlWvwQuvjp2YcXP3PJeBVJZkk9hAtXI%2BrI3OkSrIV8yzli4QXD%2BAkuCB0cjwVm1BUYVknE7IEMpz4%3D&nvMid=84487681112&catId=50004654
6943180790,122,대구 뭉티기 소고기 국거리 초기이유식 육회고기,한우육회,22800,2,2,1,1,워커하이브,0,"국거리용, 육회용, 불고기용","우둔, 설도, 기타",국거리300g+다짐육300gg,1등급,https://cr.shopping.naver.com/adcr.nhn?x=xpVPapcoAOrP8JS24pVP4P%2F%2F%2Fw%3D%3DsBrpH52YByDbM0AAUKgO66F6FL%2FgejiP0%2Fk%2FQeQ5TT%2B2%2BujfgJbNMB2WWL70VDrkevhfLh6xY2klOluy%2B7nsMiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXikrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5DXKWMvNHUbKPkh9KrHCAvfov1hZCLazBY47zbB6XTGauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJKHTWSuAu49%2FQHAep0cbFtf78U1Rp%2BfYfwJ33Yn3l1a1drU9gBvTOY8XVxGgpGxxd25EKfIM8p1XNNI%2Ff5lKJbTlcdFrGBIi9oy1iGONFj3%2FdAkoLNBGXDTOnlVfUHGtzspQQryz%2BMGqdPY27uTK4qrfhEY4J%2BtsLBctBeMWXNHIYwDHVopC6R0%2B6AVsNL9uoZvqiM4RDvO5YaLEvEaz7zya9FRgE4QCpHEgZM%2FY9duAh%2Frya3%2B3Xn3Cl8j2Y9amylLk16sq5fgCQhT3E%2FI%2FTON2bTGItQnDlWvwQuvjp2YcXP3PJeBVJZkk9hAtXI%2BrI3OkSrIV8yzli4QXD%2BAkuCB0cjwVm1BUYVknE7IEMpz4%3D&nvMid=84487681112&catId=50004654
4581693765,123,한우 치마살 400g 특수부위 사시미 구이용 육회전문 원데이축산,구이용,39000,56,14,21,1,원데이축산,0,"구이용, 육회용",기타,400g,,https://cr.shopping.naver.com/adcr.nhn?x=79FWIyx%2F2KGanIs4SLLFAP%2F%2F%2Fw%3D%3DsKk3EIz93i2B1I2IsojZhwC4JcHl38Hcx0GjfERPlvSq%2BujfgJbNMB2WWL70VDrkeLeyVO5sn3UvmyZossqLHoUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSt1vR4TFFSzJ4kjrqJOqOYjm6uBbXoVyWdvw4VFoknV7RYMLnJoEKhUaR7it%2BtXikrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5kTteIjmhSaJ35ikqcvN3YbjW2FuHSEXADiUerAFSst6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJD39VUUokHYJf8xNLkfBnKytam%2Fg7vEyD%2BeJrMNP5gEfHvY%2FUzN94OzIr5wG3PfiALDyX%2BOOWOv4Rc7PUy3NUwrOm1eGWSo%2BW00XVKqyodD5NV9odVZNvfvwMWq6Rn3Nyqc2GnKTRyfcCdDEgX1H%2BbBOHttT56GjrAxRshPgnD5yijqP2%2BqvsjMZpIDVn4jh8fq80OlPbmfYnWMeOZSdxxY5tde0KGpmbwP3IChO6rTW7g%2Bozzf2wsANg%2BgvWwhnFK4Q9c5Yu%2B84bofoTDV7bekyBExyzcrNqNI4JsakVCagV3FDvnwIWDML9OKqCziRHWrii6CdAz3pKmGzyD4npSVS6Wx4obtctwDwCxtPcm1mCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=82126213919&catId=50004654
